is_open,stars,American,Mexican,Italian,Japanese,Chinese,Thai,Mediterranean,French,Vietnamese,Greek,Indian,Korean,Hawaiian,African,Spanish,Middle Eastern,Other,age,review_count_16_19,review_normalized,pos,neg,neutral,pos_norm,neg_norm,neutral_norm,bi_goodfood_text,bi_goodloc_text,bi_bad_text,Delivery,RestaurantsPriceRange2,OutdoorSeating,HasTV,Touristy,Hipster,Romantic,Divey,Intimate,Trendy,Upscale,Classy,Casual,Alc_None_served,Alc_beer_and_wine,Alc_full_bar,open_breakfast,open_lunch,open_dinner,open_hours_meals,displayed_open_hours,is_crowded,is_chain,operation_years
1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.5,3,0,0,0.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,228,38,162,43,23,27,7.17,3.83,97,54,16,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,1,0
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,135,33.75,122,8,5,30.5,2,1.25,16,15,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0
1,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,82,5.47,46,27,9,3.07,1.8,0.6,22,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,0,0
1,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,107,9.73,79,19,9,7.18,1.73,0.82,19,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0
0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4.33,10,2,1,3.33,0.67,0.33,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,88,17.6,53,23,12,10.6,4.6,2.4,10,8,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,1,1,1,0
1,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,43,3.31,26,13,4,2,1,0.31,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,0.5,3,2,0,0.3,0.2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,1
1,3.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,109,8.38,71,26,12,5.46,2,0.92,54,16,7,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0
1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,246,41,153,61,32,25.5,10.17,5.33,44,42,17,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,359,89.75,244,79,36,61,19.75,9,90,70,29,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,145,9.67,64,68,13,4.27,4.53,0.87,68,15,11,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,0,0
1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,245,24.5,118,98,29,11.8,9.8,2.9,80,40,30,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,1,1,1,0
1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,161,14.64,78,67,16,7.09,6.09,1.45,57,23,15,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,1,0
1,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,68,5.67,36,23,9,3,1.92,0.75,12,10,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0
1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,97,6.93,63,23,11,4.5,1.64,0.79,16,9,11,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0
1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,838,104.75,560,158,120,70,19.75,15,170,100,71,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,1,1,0,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,1.5,12,2,4,1,0.17,0.33,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,31,3.88,26,4,1,3.25,0.5,0.12,2,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,398,44.22,357,19,22,39.67,2.11,2.44,31,27,7,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,2,1,1,0,0
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,92,9.2,69,18,5,6.9,1.8,0.5,0,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0
1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,96,6.86,51,38,7,3.64,2.71,0.5,2,7,7,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,0,0
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,55,11,51,2,2,10.2,0.4,0.4,3,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,451,56.38,330,67,54,41.25,8.38,6.75,142,78,21,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,7.33,12,4,6,4,1.33,2,5,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,1
0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,55,13.75,39,12,4,9.75,3,1,8,2,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,2
0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,98,12.25,38,47,13,4.75,5.88,1.62,18,6,6,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,3
1,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,323,21.53,283,15,25,18.87,1,1.67,46,37,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,89,17.8,61,21,7,12.2,4.2,1.4,25,17,7,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,5.71,39,0,1,5.57,0,0.14,6,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,7.75,21,8,2,5.25,2,0.5,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,6.29,38,5,1,5.43,0.71,0.14,4,1,2,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,1.5,4,14,0,0.33,1.17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,1.2,5,7,0,0.5,0.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,2.9,3,23,3,0.3,2.3,0.3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,2.7,8,18,1,0.8,1.8,0.1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,2.33,4,16,1,0.44,1.78,0.11,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0.85,4,7,0,0.31,0.54,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,2.11,4,15,0,0.44,1.67,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0
1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,2.75,2,19,1,0.25,2.38,0.12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,2.67,4,20,0,0.44,2.22,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0
1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,7.33,3,17,2,1,5.67,0.67,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,3.22,10,18,1,1.11,2,0.11,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,2,5,0,0.29,0.71,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,5.8,6,22,1,1.2,4.4,0.2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,2.25,5,20,2,0.42,1.67,0.17,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,1.9,9,8,2,0.9,0.8,0.2,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,6,6,27,3,1,4.5,0.5,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,2.2,5,14,3,0.5,1.4,0.3,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,2.42,6,23,0,0.5,1.92,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,2,6,18,2,0.46,1.38,0.15,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,2,4,17,1,0.36,1.55,0.09,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,1.27,1,12,1,0.09,1.09,0.09,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,2.09,1,21,1,0.09,1.91,0.09,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,6.33,9,28,1,1.5,4.67,0.17,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,2.6,7,18,1,0.7,1.8,0.1,3,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1.08,2,11,0,0.17,0.92,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,16.5,29,29,8,7.25,7.25,2,10,4,6,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,2.1,19,0,2,1.9,0,0.2,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0
0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,1.83,9,12,1,0.75,1,0.08,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,3
1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1.29,0,7,2,0,1,0.29,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,56,4.31,10,44,2,0.77,3.38,0.15,6,3,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,58,4.14,10,42,6,0.71,3,0.43,3,1,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,81,6.23,12,68,1,0.92,5.23,0.08,5,5,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,1,1,0
1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,153,38.25,21,130,2,5.25,32.5,0.5,11,7,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,1,1,0
0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,1.58,5,14,0,0.42,1.17,0,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,104,9.45,10,88,6,0.91,8,0.55,3,3,16,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,96,7.38,9,79,8,0.69,6.08,0.62,21,2,14,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,3.57,8,36,6,0.57,2.57,0.43,8,3,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,85,6.54,15,65,5,1.15,5,0.38,5,2,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,2.08,3,20,4,0.23,1.54,0.31,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,2.45,3,23,1,0.27,2.09,0.09,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,77,5.92,19,56,2,1.46,4.31,0.15,5,4,9,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,48,4.36,2,42,4,0.18,3.82,0.36,6,0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,3.57,16,32,2,1.14,2.29,0.14,8,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,72,10.29,17,49,6,2.43,7,0.86,9,6,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,274,45.67,203,43,28,33.83,7.17,4.67,85,57,11,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,3,1,1,0,0
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,3,14,1,0,2.8,0.2,0,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,242,30.25,219,15,8,27.38,1.88,1,40,17,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,1,1,1,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,394,98.5,334,27,33,83.5,6.75,8.25,54,32,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,133,12.09,112,12,9,10.18,1.09,0.82,39,18,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,0,1,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,99,12.38,71,17,11,8.88,2.12,1.38,20,13,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0.92,7,4,0,0.58,0.33,0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,1,1,0
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,63,4.5,18,31,14,1.29,2.21,1,6,2,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,45,3.21,14,24,7,1,1.71,0.5,3,4,7,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,1,0
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,2,10,14,4,0.71,1,0.29,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,0,1,0
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,1.14,8,5,3,0.57,0.36,0.21,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,1,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,2.79,11,20,8,0.79,1.43,0.57,8,0,4,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,1,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,139,23.17,111,19,9,18.5,3.17,1.5,19,15,4,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,1,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,105,17.5,84,11,10,14,1.83,1.67,12,10,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,1,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,274,19.57,231,24,19,16.5,1.71,1.36,19,20,8,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2,1,0,1,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,213,21.3,173,23,17,17.3,2.3,1.7,14,14,5,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2,1,1,1,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,304,21.71,230,46,28,16.43,3.29,2,35,37,13,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,1,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,73,6.64,56,8,9,5.09,0.73,0.82,2,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0.83,3,2,0,0.5,0.33,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,1
1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,9.75,37,2,0,9.25,0.5,0,2,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,177,19.67,120,39,18,13.33,4.33,2,76,25,10,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,1,1,0,3
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,3.86,24,2,1,3.43,0.29,0.14,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0
0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2.67,7,1,0,2.33,0.33,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,2
0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1.5,4,0,2,1,0,0.5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,77,11,73,2,2,10.43,0.29,0.29,7,6,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,3.11,25,1,2,2.78,0.11,0.22,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,0,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,43,10.75,40,2,1,10,0.5,0.25,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,1,1,0,0.25,0.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,1.57,9,0,2,1.29,0,0.29,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,4,20,2,2,3.33,0.33,0.33,4,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,50,10,46,3,1,9.2,0.6,0.2,9,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,34,6.8,26,8,0,5.2,1.6,0,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,142,20.29,82,44,16,11.71,6.29,2.29,48,19,20,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,1,0,0
1,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,41,3.73,12,25,4,1.09,2.27,0.36,6,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,120,9.23,76,29,15,5.85,2.23,1.15,30,15,4,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,151,15.1,83,45,23,8.3,4.5,2.3,63,20,10,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0
1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,117,8.36,71,30,16,5.07,2.14,1.14,21,7,9,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,2.57,13,1,4,1.86,0.14,0.57,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,238,29.75,143,72,23,17.88,9,2.88,32,24,26,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,0,0
